P_name,Q_name,C_name,m,n,k,p,HS?,log10(p),DS(p),DS(p),min_rec_length,breakpoints
A/BULGARIA/113/2000,A/India/Dib0622568/2006,A/Shanxi_Yingze/112/2007,22,49,47,0,0,-13.3892,0.00262,0.002618249,165,65-94 & 855-860
A/BULGARIA/113/2000,A/India/Dib0622568/2006,A/Shanxi_Yingze/511/2007,22,49,47,0,0,-13.3892,0.00262,0.002618249,165,65-94 & 855-860
A/India/Dib0622568/2006,A/RiodeJaneiro/465/01,A/Shanxi/Yingze511/2007,52,21,19,0,0,-12.9201,0.00769,0.007691483,144,859-860 & 1004-1010
A/BULGARIA/113/2000,A/India/Dib0622568/2006,A/Sichuan/1000/2005,23,48,45,0,0,-12.3624,0.02751,0.02750506,165,65-94 & 855-860
A/BULGARIA/113/2000,A/India/Dib0622568/2006,A/Sichuan/69/2005,23,48,45,0,0,-12.3624,0.02751,0.02750506,165,65-94 & 855-860
A/BULGARIA/113/2000,A/India/Dib0622568/2006,A/Sichuan/865/2005,23,48,45,0,0,-12.3624,0.02751,0.02750506,165,65-94 & 855-860
A/BULGARIA/113/2000,A/India/Dib0622568/2006,A/Sichuan/878/2005,23,48,45,0,0,-12.3624,0.02751,0.02750506,165,65-94 & 855-860
A/BULGARIA/113/2000,A/India/Dib0622568/2006,A/Sichuan/888/2005,23,48,45,0,0,-12.3624,0.02751,0.02750506,165,65-94 & 855-860
A/India/Dib0622568/2006,A/RiodeJaneiro/465/01,A/South_Australia/355/2007,52,21,19,0,0,-12.9201,0.00769,0.007691483,144,859-860 & 1004-1010
A/Daejeon/258/2002,A/Denmark/02/2002,A/Stockholm/26/2002,41,16,16,1e-12,0,-12.1394,0.04553,0.04552842,347,609-622 & 969-1016
A/BULGARIA/113/2000,A/India/Dib0622568/2006,A/Taiwan/132/2007,21,51,49,0,0,-13.1912,0.00413,0.004127751,189,65-94 & 855-860
A/India/Dib0622568/2006,A/RiodeJaneiro/465/01,A/Taiwan/1452/2007,51,21,19,0,0,-12.7936,0.01028,0.01027856,144,859-860 & 1004-1010
A/India/Dib0622568/2006,A/RiodeJaneiro/465/01,A/Taiwan/18/2007,52,21,19,0,0,-12.9201,0.00769,0.007691483,144,859-860 & 1004-1010
A/India/Dib0622568/2006,A/RiodeJaneiro/465/01,A/Taiwan/214/2007,52,21,19,0,0,-12.9201,0.00769,0.007691483,144,859-860 & 1004-1010
A/India/Dib0622568/2006,A/RiodeJaneiro/465/01,A/Taiwan/216/2007,52,21,19,0,0,-12.9201,0.00769,0.007691483,144,859-860 & 1004-1010
A/BULGARIA/113/2000,A/India/Dib0622568/2006,A/Taiwan/33/2007,21,51,49,0,0,-13.1912,0.00413,0.004127751,189,65-94 & 855-860
A/BULGARIA/113/2000,A/India/Dib0622568/2006,A/Taiwan/5/2007,21,51,49,0,0,-13.1912,0.00413,0.004127751,189,65-94 & 855-860
A/BULGARIA/113/2000,A/India/Dib0622568/2006,A/Taiwan/7/2007,21,51,49,0,0,-13.1912,0.00413,0.004127751,189,65-94 & 855-860
A/India/Dib0622568/2006,A/RiodeJaneiro/465/01,A/Taiwan/70113/2007,51,21,19,0,0,-12.7936,0.01028,0.01027856,144,859-860 & 1004-1010
A/India/Dib0622568/2006,A/RiodeJaneiro/465/01,A/Taiwan/70307/2007,52,21,19,0,0,-12.9201,0.00769,0.007691483,144,859-860 & 1004-1010
A/India/Dib0622568/2006,A/RiodeJaneiro/465/01,A/Taiwan/790/2006,52,21,19,0,0,-12.9201,0.00769,0.007691483,144,859-860 & 1004-1010
A/India/Dib0622568/2006,A/TEXAS/7/2000,A/Thailand/CU260/2006,45,19,18,0,0,-12.4878,0.02068,0.02067638,144,859-860 & 1004-1010
A/BULGARIA/113/2000,A/India/Dib0622568/2006,A/Tianjin_Hedong/114/2007,22,49,47,0,0,-13.3892,0.00262,0.002618249,165,65-94 & 855-860
A/BULGARIA/113/2000,A/India/Dib0622568/2006,A/Tianjin_Jinnan/174_1/2006,22,49,47,0,0,-13.3892,0.00262,0.002618249,165,65-94 & 855-860
A/BULGARIA/113/2000,A/India/Dib0622568/2006,A/Tianjin_Tangu/328/2006,22,49,47,0,0,-13.3892,0.00262,0.002618249,165,65-94 & 855-860
A/BULGARIA/113/2000,A/India/Dib0622568/2006,A/Tianjin/449/2005,23,48,45,0,0,-12.3624,0.02751,0.02750506,165,65-94 & 855-860
A/India/Dib0622568/2006,A/RiodeJaneiro/465/01,A/Tianjin/Jinnan15/2007,52,21,19,0,0,-12.9201,0.00769,0.007691483,144,859-860 & 1004-1010
A/India/Dib0622568/2006,A/RiodeJaneiro/465/01,A/USA/AF1022/2007,52,21,19,0,0,-12.9201,0.00769,0.007691483,144,859-860 & 1004-1010
A/India/Dib0622568/2006,A/TEXAS/7/2000,A/Victoria/500/2007,45,19,18,0,0,-12.4878,0.02068,0.02067638,144,859-860 & 1004-1010
A/India/Dib0622568/2006,A/TEXAS/7/2000,A/Vietnam/19/2007,45,19,18,0,0,-12.4878,0.02068,0.02067638,144,859-860 & 1004-1010
A/India/Dib0622568/2006,A/BRAZIL/695/2001,A/Western_Australia/69/2005,49,21,19,0,0,-12.5343,0.0186,0.01859669,144,859-860 & 1004-1010
A/India/Dib0622568/2006,A/TEXAS/7/2000,A/Wisconsin/27/2007,45,19,18,0,0,-12.4878,0.02068,0.02067638,144,859-860 & 1004-1010
A/India/Dib0622568/2006,A/RiodeJaneiro/465/01,A/Wisconsin/44/2006,52,21,19,0,0,-12.9201,0.00769,0.007691483,144,859-860 & 1004-1010
A/BULGARIA/113/2000,A/India/Dib0622568/2006,A/Wuhan/289/2005,23,48,45,0,0,-12.3624,0.02751,0.02750506,165,65-94 & 855-860
A/BULGARIA/113/2000,A/India/Dib0622568/2006,A/WUHAN/295/2005,23,48,45,0,0,-12.3624,0.02751,0.02750506,165,65-94 & 855-860
A/Daejeon/258/2002,A/Denmark/02/2002,A/Yokohama/2013/2003,41,17,17,0,0,-12.6724,0.01357,0.01356502,347,609-622 & 969-1016
A/BULGARIA/113/2000,A/India/Dib0622568/2006,A/Yunnan_Anning/145/2007,22,48,46,0,0,-13.2408,0.00368,0.003683462,165,65-94 & 855-860
A/India/Dib0622568/2006,A/RiodeJaneiro/465/01,A/Zagreb/1216/2007,52,21,19,0,0,-12.9201,0.00769,0.007691483,144,859-860 & 1004-1010
A/BULGARIA/113/2000,A/India/Dib0622568/2006,A/Zhejiang_Wucheng/128/2007,23,48,45,0,0,-12.3624,0.02751,0.02750506,165,65-94 & 855-860
A/BULGARIA/113/2000,A/India/Dib0622568/2006,A/Zhejiang_Wuxing/19/2007,23,48,45,0,0,-12.3624,0.02751,0.02750506,165,65-94 & 855-860
A/India/Dib0622568/2006,A/TEXAS/7/2000,BANGLADESH/1999/2006,46,18,18,0,0,-13.8844,0.00084,0.0008379497,144,859-860 & 1004-1010
A/India/Dib0622568/2006,A/RiodeJaneiro/465/01,BEIJING/XICHENG1272/2006,52,21,19,0,0,-12.9201,0.00769,0.007691483,144,859-860 & 1004-1010
A/India/Dib0622568/2006,A/RiodeJaneiro/465/01,BEIJINGXICHENG/313/2006,52,21,19,0,0,-12.9201,0.00769,0.007691483,144,859-860 & 1004-1010
A/India/Dib0622568/2006,A/RiodeJaneiro/465/01,BEIJINGXICHENG/315/2006,52,21,19,0,0,-12.9201,0.00769,0.007691483,144,859-860 & 1004-1010
A/India/Dib0622568/2006,A/RiodeJaneiro/465/01,BEIJINGXICHENG/318/2006,52,21,19,0,0,-12.9201,0.00769,0.007691483,144,859-860 & 1004-1010
A/Hong_Kong/C1_4/2001,A/India/Dib0622568/2006,CL-6928,21,37,36,0,0,-12.4456,0.02276,0.0227606,165,65-94 & 855-860
A/India/Dib0622568/2006,A/TEXAS/7/2000,HONG-KONG/3055/2006,45,18,18,0,0,-13.7503,0.00114,0.001140862,144,859-860 & 1004-1010
A/India/Dib0622568/2006,A/RiodeJaneiro/465/01,HUBEIWUCHANG/1258/2006,52,21,19,0,0,-12.9201,0.00769,0.007691483,144,859-860 & 1004-1010
A/India/Dib0622568/2006,A/RiodeJaneiro/465/01,HUBEIWUJIAGANG/1121/2006,52,21,19,0,0,-12.9201,0.00769,0.007691483,144,859-860 & 1004-1010
A/India/Dib0622568/2006,A/RiodeJaneiro/465/01,JIANGXIDONGHU/1435/2006,52,21,19,0,0,-12.9201,0.00769,0.007691483,144,859-860 & 1004-1010
A/India/Dib0622568/2006,A/RiodeJaneiro/465/01,JIANGXIDONGHU/312/2006,52,21,19,0,0,-12.9201,0.00769,0.007691483,144,859-860 & 1004-1010
A/India/Dib0622568/2006,A/RiodeJaneiro/465/01,JILINCHAOYANG/1178/2006,52,21,19,0,0,-12.9201,0.00769,0.007691483,144,859-860 & 1004-1010
A/India/Dib0622568/2006,A/RiodeJaneiro/465/01,JILINNANGUAN/1165/2006,52,21,19,0,0,-12.9201,0.00769,0.007691483,144,859-860 & 1004-1010
A/India/Dib0622568/2006,A/TEXAS/7/2000,LYON/1292/2006,45,19,18,0,0,-12.4878,0.02068,0.02067638,144,859-860 & 1004-1010
A/India/Dib0622568/2006,A/TEXAS/7/2000,LYON/1313/2006,45,19,18,0,0,-12.4878,0.02068,0.02067638,144,859-860 & 1004-1010
A/India/Dib0622568/2006,A/TEXAS/7/2000,NEPAL/921/2006,45,19,18,0,0,-12.4878,0.02068,0.02067638,144,859-860 & 1004-1010
A/India/Dib0622568/2006,A/TEXAS/7/2000,NP-HC90997-ORIGINAL,46,18,18,0,0,-13.8844,0.00084,0.0008379497,144,859-860 & 1004-1010
A/India/Dib0622568/2006,A/TEXAS/7/2000,NP-HC91440-ORIGINAL,46,18,18,0,0,-13.8844,0.00084,0.0008379497,144,859-860 & 1004-1010
A/India/Dib0622568/2006,A/TEXAS/7/2000,NP-HC91445-ORIGINAL,46,18,18,0,0,-13.8844,0.00084,0.0008379497,144,859-860 & 1004-1010
A/India/Dib0622568/2006,A/RiodeJaneiro/465/01,PHILIPPINES/1124/2006,49,23,20,1e-12,0,-12.1614,0.04334,0.04333632,145,855-859 & 1004-1010
A/India/Dib0622568/2006,A/RiodeJaneiro/465/01,SANTIAGO/8248/2006,52,21,19,0,0,-12.9201,0.00769,0.007691483,144,859-860 & 1004-1010
A/India/Dib0622568/2006,A/TEXAS/7/2000,TH-TH-701-06,45,19,18,0,0,-12.4878,0.02068,0.02067638,144,859-860 & 1004-1010
A/India/Dib0622568/2006,A/TEXAS/7/2000,THAILAND/618/2006,46,18,18,0,0,-13.8844,0.00084,0.0008379497,144,859-860 & 1004-1010
A/India/Dib0622568/2006,A/TEXAS/7/2000,THAILAND/709/2006,46,18,18,0,0,-13.8844,0.00084,0.0008379497,144,859-860 & 1004-1010
A/India/Dib0622568/2006,A/TEXAS/7/2000,THAILAND/715/2006,46,18,18,0,0,-13.8844,0.00084,0.0008379497,144,859-860 & 1004-1010
A/India/Dib0622568/2006,A/TEXAS/7/2000,TOULON/1244/2006,45,19,18,0,0,-12.4878,0.02068,0.02067638,144,859-860 & 1004-1010
A/India/Dib0622568/2006,A/RiodeJaneiro/465/01,YUNNANANNING/199/2006,52,21,19,0,0,-12.9201,0.00769,0.007691483,144,859-860 & 1004-1010
