taxon_id,geography
A/Daegu/826/2004,JapanKorea
A/Daejeon/2419/2007,JapanKorea
A/Daejeon/258/2002,JapanKorea
A/Darwin/1/2008,Oceania
A/Darwin/20/2007,Oceania
A/Darwin/3/2007,Oceania
A/Darwin/4/2007,Oceania
A/Deajeon/2943/2010,JapanKorea
A/Delaware/11/2007,USACanada
A/Delhi/0512581/200106,India
A/Delhi/0612421/230106,India
A/Delhi/0612424/300106,India
A/Delhi/0612425/300106,India
A/Delhi/0612426/010206,India
A/Delhi/0635421/140106,India
A/Delhi/0635422/140106,India
A/Delhi/0635425/240206,India
A/Delhi/0635427/100506,India
A/Delhi/0635428/090606,India
A/Delhi/0635431/190706,India
A/Delhi/0811474/140708,India
A/Delhi/0811477/150708,India
A/Delhi/0914867/300309,India
A/Delhi/0914868/290409,India
A/Delhi/0914870/300409,India
A/Delhi/0914871/040509,India
A/Delhi/0914874/210509,India
A/Delhi/0920481/060709,India
A/Delhi/0920486/130709,India
A/Delhi/0920487/140709,India
A/Delhi/0942707/040509,India
A/Delhi/0942709/190609,India
A/Delhi/0942712/160709,India
A/Delhi/0942715/160709,India
A/Delhi/0942716/160709,India
A/Delhi/0942723/230709,India
A/Delhi/0942726/270709,India
A/Delhi/0942728/310709,India
A/Delhi/0942735/040809,India
A/Delhi/0942739/060809,India
A/Delhi/0942743/080809,India
A/Delhi/0942750/180809,India
A/Delhi/0942751/180809,India
A/Delhi/0942754/200809,India
A/Delhi/0942756/200809,India
A/Denmark/02/2002,Europe
A/Denmark/04/2004,Europe
A/Denmark/06/2004,Europe
A/Denmark/08/2002,Europe
A/Denmark/104/2004,Europe
A/Denmark/105/2010,Europe
A/Denmark/11/2004,Europe
A/Denmark/110/2004,Europe
A/Denmark/113/2004,Europe
A/Denmark/114/2004,Europe
A/Denmark/119/2004,Europe
A/Denmark/123/2004,Europe
A/Denmark/13/2002,Europe
A/Denmark/200/2000,Europe
A/Denmark/203/2000,Europe
A/Denmark/204/2000,Europe
A/Denmark/205/2000,Europe
A/Denmark/206/2000,Europe
A/Denmark/208/2000,Europe
A/Denmark/21/2011,Europe
A/Denmark/22/2002,Europe
A/Denmark/22/2011,Europe
A/Denmark/24/2002,Europe
A/Denmark/26/2002,Europe
A/Denmark/37/2000,Europe
A/Denmark/90/2006,Europe
A/Dibrugarh/0622566/060606,India
A/Dibrugarh/0622569/270606,India
A/District-Of-Columbia/02/2010,USACanada
A/District-of-Columbia/01/2010,USACanada
A/District_of_Columbia/AF2775/2012,USACanada
A/District_of_Columbia/WRAIR0301/2010,USACanada
A/Dnipropetrovsk/324/2007,Europe
A/Dnipropetrovsk/429/2007,Europe
A/Donetsk/248/2009,Europe
A/Dunedin/1/2002,Oceania
A/Dunedin/10/2002,Oceania
A/Dunedin/3/2000,Oceania
A/Dunedin/3/2002,Oceania
A/Dunedin/38/2003,Oceania
A/Dunedin/8/2002,Oceania
A/ECUADOR/2635/2001,SouthAmerica
A/EHIME/39/2010,JapanKorea
A/EHIME/47/2002,JapanKorea
A/England/122/2007,Europe
A/England/123/2007,Europe
A/England/168/2008,Europe
A/England/174/2007,Europe
A/England/184/2007,Europe
A/England/22/2007,Europe
A/England/264/2007,Europe
A/England/270/2010,Europe
A/England/293/2008,Europe
A/England/350/2008,Europe
A/England/359/2007,Europe
A/England/36/2007,Europe
A/England/392/2008,Europe
A/England/394/2008,Europe
A/England/3940462/2010,Europe
A/England/422/2007,Europe
A/England/438/2003,Europe
A/England/4414681/2004,Europe
A/England/445/2003,Europe
A/England/446/2003,Europe
A/England/446040/2004,Europe
A/England/455/2002,Europe
A/England/46/2004,Europe
A/England/47/2004,Europe
A/England/470/2007,Europe
A/England/472/2005,Europe
A/England/475/2003,Europe
A/England/4820166/2010,Europe
A/England/484/2003,Europe
A/England/485/2003,Europe
A/England/487/2003,Europe
A/England/49/2004,Europe
A/England/493/2003,Europe
A/England/5014715/2004,Europe
A/England/502689/2005,Europe
A/England/5070214/2005,Europe
A/England/51/2004,Europe
A/England/512060/2005,Europe
A/England/5134761/2005,Europe
A/England/516/2003,Europe
A/England/518/2003,Europe
A/England/528/2003,Europe
A/England/53/2004,Europe
A/England/531/2003,Europe
A/England/532/2003,Europe
A/England/543/2007,Europe
A/England/547/2003,Europe
A/England/552/2003,Europe
A/England/55243/2005,Europe
A/England/55281/2005,Europe
A/England/556/2006,Europe
A/England/557/2006,Europe
A/England/558/2006,Europe
A/England/560/2006,Europe
A/England/585/2003,Europe
A/England/602213/2006,Europe
A/England/60384/2006,Europe
A/England/60385/2006,Europe
A/England/61007/2006,Europe
A/England/611/2007,Europe
A/England/613446/2006,Europe
A/England/61762/2006,Europe
A/England/642/2003,Europe
A/England/646836/2006,Europe
A/England/652/2008,Europe
A/England/669/2008,Europe
A/England/687/2008,Europe
A/England/691/2010,Europe
A/England/695/2008,Europe
A/England/699/2008,Europe
A/England/70/2007,Europe
A/England/700/2009,Europe
A/England/705622/2007,Europe
A/England/706649/2007,Europe
A/England/749016/2007,Europe
A/England/749411/2007,Europe
A/England/7518559/2007,Europe
A/England/754/2003,Europe
A/England/79/2007,Europe
A/England/8036384/2008,Europe
A/England/815/2009,Europe
A/England/917/2003,Europe
A/EspiritoSanto/128/00,SouthAmerica
A/EspiritoSanto/454/01,SouthAmerica
A/EspiritoSanto/88/02,SouthAmerica
A/Evros/17/2007,Europe
A/FIJI/41/2010,Oceania
A/FIJI/52/2010,Oceania
A/FLORIDA/1/2001,USACanada
A/FLORIDA/6/2001,USACanada
A/FUJIAN/354/2002,SouthChina
A/FUKUOKA/15/2002,JapanKorea
A/FUKUOKA/37/2002,JapanKorea
A/FUKUOKA/55/2002,JapanKorea
A/FUKUSHIMA/127/2001,JapanKorea
A/FUKUSHIMA/129/2010,JapanKorea
A/FUKUSHIMA/180/2001,JapanKorea
A/Finland/40/2010,Europe
A/Finland/638/2009,Europe
A/Finland/640/2009,Europe
A/Finland/9/2008,Europe
A/Firenze/24/08,Europe
A/Florida/01/2007,USACanada
A/Florida/2973/2012,USACanada
A/Florida/2980/2012,USACanada
A/Florida/41/2010,USACanada
A/Florida/43/2010,USACanada
A/Florida/UR07_0102/2008,USACanada
A/Florida/UR07_0154/2008,USACanada
A/France/11/00,Europe
A/France/14/00,Europe
A/France/15/00,Europe
A/France/16/00,Europe
A/France/17/00,Europe
A/France/18/00,Europe
A/France/19/00,Europe
A/France/2/00,Europe
A/France/22/00,Europe
A/France/24/00,Europe
A/France/25/00,Europe
A/France/26/00,Europe
A/France/27/00,Europe
A/France/28/00,Europe
A/France/29/00,Europe
A/France/3/00,Europe
A/France/30/00,Europe
A/France/31/00,Europe
A/France/34/00,Europe
A/France/35/00,Europe
A/France/38/00,Europe
A/France/4/00,Europe
A/France/41/00,Europe
A/France/42/00,Europe
A/France/46/00,Europe
A/France/47/00,Europe
A/France/48/00,Europe
A/France/5/00,Europe
A/France/50/00,Europe
A/France/51/00,Europe
A/France/52/00,Europe
A/France/53/00,Europe
A/France/6/00,Europe
A/France/9/00,Europe
A/Fujian-Siming/1242/2008,SouthChina
A/Fujian-Tongan/142/2009,SouthChina
A/Fujian/166/2002,SouthChina
A/Fujian/353/2002,SouthChina
A/Fujian/514/2003,SouthChina
A/Fujian/703/2003,SouthChina
A/Fujian/Gulou1713/2007,SouthChina
A/Fujian_Gulou/11026/2008,SouthChina
A/Fujian_Tongan/1460/2008,SouthChina
A/Fukuoka/F16/2006,JapanKorea
A/Fukuoka/F17/2006,JapanKorea
A/Fukuoka/F19/2006,JapanKorea
A/Fukuoka/F20/2006,JapanKorea
A/Fukuoka/F220/2006,JapanKorea
A/Fukuoka/F23/2006,JapanKorea
A/Fukuoka/F257/2006,JapanKorea
A/Fukuoka/F269/2006,JapanKorea
A/Fukuoka/F44/2006,JapanKorea
A/Fukuoka/F484/2005,JapanKorea
A/Fukuoka/F488/2005,JapanKorea
A/Fukuoka/F489/2005,JapanKorea
A/Fukuoka/F49/2006,JapanKorea
A/Fukuoka/F52/2006,JapanKorea
A/GUANGDONG/233/2000,SouthChina
A/GUANGZHOU/100/2000,SouthChina
A/GUANGZHOU/1145/2001,SouthChina
A/GUANGZHOU/1191/2001,SouthChina
A/GUANGZHOU/253/2000,SouthChina
A/GUANGZHOU/405/2002,SouthChina
A/GUANGZHOU/438/2000,SouthChina
A/GUANGZHOU/443/2000,SouthChina
A/GUANGZHOU/535/2000,SouthChina
A/GUANGZHOU/536/2000,SouthChina
A/GUANGZHOU/603/2002,SouthChina
A/GUANGZHOU/81/2000,SouthChina
A/GUNMA/178/2001,JapanKorea
A/Galati/47519/2011,Europe
A/Gangwon/1954/2007,JapanKorea
A/Gangwon/2342/2008,JapanKorea
A/Gangwon/2365/2010,JapanKorea
A/Gansu/205/2003,NorthChina
A/Gansu/206/2001,NorthChina
A/Gansu/250/2003,NorthChina
A/Gansu/257/2003,NorthChina
A/Gansu/271/2003,NorthChina
A/Gansu/44/2004,NorthChina
A/Gansu/Baiyin39/2007,NorthChina
A/Gansu/Chengguan11/2007,NorthChina
A/Gansu_Chengguan/1242/2007,NorthChina
A/Gansu_Qingshui/316/2008,NorthChina
A/Geneva/1479911/2009,Europe
A/Geneva/1491091/2009,Europe
A/Geneva/1514818/2009,Europe
A/Geneva/1570509/2009,Europe
A/Geneva/4149722/2010,Europe
A/Genoa/1/2002,Europe
A/Georgia/05/2007,USACanada
A/Georgia/24/2010,USACanada
A/Georgia/NHRC0001/2003,USACanada
A/Georgia/NHRC0001/2004,USACanada
A/Georgia/NHRC0001/2005,USACanada
A/Georgia/NHRC0001/2006,USACanada
A/Germany/AF1004/2007,Europe
A/Germany/AF1005/2007,Europe
A/Germany/AF1006/2007,Europe
A/Germany/AF1007/2007,Europe
A/Germany/AF1009/2007,Europe
A/Germany/AF1010/2007,Europe
A/Germany/AF1011/2007,Europe
A/Germany/AF1013/2007,Europe
A/Germany/AF1018/2007,Europe
A/Germany/AF1019/2007,Europe
A/Germany/AF1021/2007,Europe
A/Germany/AF1850/2008,Europe
A/Germany/AF1851/2008,Europe
A/Germany/AF1855/2008,Europe
A/Germany/AF1860/2008,Europe
A/Germany/AF1861/2008,Europe
A/Germany/AF1862/2008,Europe
A/Germany/AF1863/2008,Europe
A/Germany/AF1864/2008,Europe
A/Germany/AF1868/2008,Europe
A/Germany/AF1882/2008,Europe
A/Gibraltar/SB226/2009,Europe
A/Gibraltar/SB252/2009,Europe
A/Guangdong-Futian/1253/2009,SouthChina
A/Guangdong-Luohu/1257/2009,SouthChina
A/Guangdong/04/2007,SouthChina
A/Guangdong/1105/2009,SouthChina
A/Guangdong/132/2003,SouthChina
A/Guangdong/15/2007,SouthChina
A/Guangdong/17/2007,SouthChina
A/Guangdong/30/2007,SouthChina
A/Guangdong/313/2002,SouthChina
A/Guangdong/314/2002,SouthChina
A/Guangdong/314/2008,SouthChina
A/Guangdong/322/2010,SouthChina
A/Guangdong/429/2010,SouthChina
A/Guangdong/441/2010,SouthChina
A/Guangdong/460/2010,SouthChina
A/Guangdong/522/2009,SouthChina
A/Guangdong/548/2008,SouthChina
A/Guangdong/578/2008,SouthChina
A/Guangdong/94/2011,SouthChina
A/Guangxi/150/2003,SouthChina
A/Guangzhou/1166/2001,SouthChina
A/Guangzhou/1237/2001,SouthChina
A/Guangzhou/1348/2001,SouthChina
A/Guangzhou/394/2002,SouthChina
A/Gunma/10G001/2011,JapanKorea
A/Gunma/10G009/2011,JapanKorea
A/Gunma/10G024/2011,JapanKorea
A/Gunma/10G028/2011,JapanKorea
A/Gunma/10G041/2011,JapanKorea
A/Gunma/10G045/2011,JapanKorea
A/Gunma/K1/2006,JapanKorea
A/Gunma/K3/2006,JapanKorea
A/Gunma/K7/2006,JapanKorea
A/Gunma/K8/2006,JapanKorea
A/Guyane/13/2007,SouthAmerica
A/Guyane/25/2007,SouthAmerica
A/Guyane/32/2007,SouthAmerica
A/Gwangju/2698/2007,JapanKorea
A/Gwangju/560/2004,JapanKorea
A/Gyeongbuk/1258/2007,JapanKorea
A/Gyeongbuk/2/02,JapanKorea
A/Gyeonggi/1272/2005,JapanKorea
A/Gyeonggi/1995/2007,JapanKorea
A/Gyeongnam/1861/2004,JapanKorea
A/Gyeongnam/199/2005,JapanKorea
A/Gyeongnam/2406/2008,JapanKorea
A/Gyeongnam/4506/2007,JapanKorea
A/Gyeongnam/588/2008,JapanKorea
A/Gyeongnam/7/2005,JapanKorea
A/Gyeongnam/717/2004,JapanKorea
A/Gyeongnam/795/2005,JapanKorea
A/H3N2Genoa/01/2010,Europe
A/HIROSHIMA-C/1/2001,JapanKorea
A/HIROSHIMA/182/2000,JapanKorea
A/HIROSHIMA/253/2000,JapanKorea
A/HIROSHIMA/54/2010,JapanKorea
A/HIROSHIMA/56/2010,JapanKorea
A/HIROSHIMA/66/2002,JapanKorea
A/HOKKAIDO/19416/2010,JapanKorea
A/HONG-KONG/1251/2001,SouthChina
A/HONG-KONG/1269/2001,SouthChina
A/HONG-KONG/1399/2000,SouthChina
A/HONG-KONG/1418/2000,SouthChina
A/HONG-KONG/1550/2002,SouthChina
A/HONG-KONG/1573/2000,SouthChina
A/HONG-KONG/1585/2000,SouthChina
A/HONG-KONG/648/2001,SouthChina
A/HONG-KONG/762/2001,SouthChina
A/HUBEI/61/2002,NorthChina
A/HYOGO/3/2002,JapanKorea
A/HYOGO/4004/2010,JapanKorea
A/HaNoi/1766/2001,SoutheastAsia
A/HaNoi/ARI189/2003,SoutheastAsia
A/HaNoi/BM061/2007,SoutheastAsia
A/HaNoi/BM171/2007,SoutheastAsia
A/HaNoi/BT17/2007,SoutheastAsia
A/HaNoi/BT262/2007,SoutheastAsia
A/HaNoi/GS0737/2007,SoutheastAsia
A/HaNoi/HN30110/2004,SoutheastAsia
A/HaNoi/HN30127/2004,SoutheastAsia
A/HaNoi/HN30136/2004,SoutheastAsia
A/HaNoi/HN30147/2004,SoutheastAsia
A/HaNoi/HN695/2003,SoutheastAsia
A/HaNoi/ISBM16/2005,SoutheastAsia
A/HaNoi/N015/2007,SoutheastAsia
A/HaNoi/N062/2007,SoutheastAsia
A/HaNoi/N064/2007,SoutheastAsia
A/HaNoi/N210/2007,SoutheastAsia
A/HaNoi/N317/2007,SoutheastAsia
A/HaNoi/N71/2007,SoutheastAsia
A/HaNoi/Q011/2007,SoutheastAsia
A/HaNoi/Q039/2007,SoutheastAsia
A/HaNoi/Q071/2007,SoutheastAsia
A/HaNoi/Q118/2007,SoutheastAsia
A/HaNoi/Q148/2007,SoutheastAsia
A/HaNoi/Q163/2007,SoutheastAsia
A/HaNoi/Q220/2007,SoutheastAsia
A/HaNoi/Q372/2005,SoutheastAsia
A/HaNoi/Q427/2005,SoutheastAsia
A/HaNoi/Q464/2007,SoutheastAsia
A/HaNoi/Q545/2007,SoutheastAsia
A/HaNoi/Q578/2007,SoutheastAsia
A/HaNoi/Q582/2007,SoutheastAsia
A/HaNoi/Q672/2007,SoutheastAsia
A/HaNoi/Q748/2007,SoutheastAsia
A/HaNoi/Q924/2007,SoutheastAsia
A/HaNoi/TX050/2007,SoutheastAsia
A/HaNoi/TX058/2007,SoutheastAsia
A/HaNoi/TX072/2007,SoutheastAsia
A/HaNoi/TX327/2007,SoutheastAsia
A/Hamburg/1/2006,Europe
A/Hanoi/184/2002,SoutheastAsia
A/Hanoi/190/2002,SoutheastAsia
A/Hanoi/197/2002,SoutheastAsia
A/Hanoi/209/2002,SoutheastAsia
A/Hanoi/217/2002,SoutheastAsia
A/Hanoi/235/2002,SoutheastAsia
A/Hanoi/BM766/2003,SoutheastAsia
A/Hanoi/BM767/2003,SoutheastAsia
A/Hanoi/HN30135/2004,SoutheastAsia
A/Hanoi/HN30240/2004,SoutheastAsia
A/Hanoi/HN30602/2005,SoutheastAsia
A/Hanoi/HN30607/2005,SoutheastAsia
A/Hanoi/HN3094/2004,SoutheastAsia
A/Hanoi/ISBM69/2005,SoutheastAsia
A/Hanoi/TB285/2005,SoutheastAsia
A/Hanoi/TN388/2005,SoutheastAsia
A/Hanoi/TN399/2005,SoutheastAsia
A/Hanoi/TN403/2005,SoutheastAsia
A/Hanoi/TN405/2005,SoutheastAsia
A/Hanoi/TN406/2005,SoutheastAsia
A/Hanoi/TN410/2005,SoutheastAsia
A/Harbin/199_1/2001,NorthChina
A/Harbin/99/2001,NorthChina
A/Hebei-Xinhua/1193/2009,NorthChina
A/Hebei/116/2003,NorthChina
A/Hebei/141/2004,NorthChina
A/Hebei/22/2002,NorthChina
A/Hebei/Qiaodong51/2007,NorthChina
A/Hebei/Yunhe33/2007,NorthChina
A/Hebei_Nanshi/1137/2008,NorthChina
A/Hebei_Nanshi/123/2007,NorthChina
A/Hebei_Nanshi/15/2007,NorthChina
A/Hebei_Qiaodong/324/2006,NorthChina
A/Hebei_Qiaodong/512/2006,NorthChina
A/Hebei_Yunhe/36/2007,NorthChina
A/Heilongjiang-Nangang/134/2009,NorthChina
A/Heilongjiang-Xiangfang/163/2009,NorthChina
A/Heilongjiang_Xiangfang/147/2006,NorthChina
A/Heilongjiang_Xiangfang/186/2006,NorthChina
A/Henan/134_1/2001,NorthChina
A/Henan/145_1/2001,NorthChina
A/Henan/145_2/2001,NorthChina
A/Henan/316/2002,NorthChina
A/Henan/403/2002,NorthChina
A/Henan/409/2002,NorthChina
A/Henan/7/2002,NorthChina
A/Henan/L115/2005,NorthChina
A/Hessen/4/2010,Europe
A/Hessen/5/2010,Europe
A/HoaBinh/HB378/2007,SoutheastAsia
A/HoaBinh/HB409/2007,SoutheastAsia
A/Hokkaido/10H007/2010,JapanKorea
A/Hokkaido/10H014/2010,JapanKorea
A/Hokkaido/10H019/2010,JapanKorea
A/Hokkaido/10H029/2011,JapanKorea
A/Hokkaido/10H039/2011,JapanKorea
A/Hokkaido/10H060/2011,JapanKorea
A/Hokkaido/10H079/2011,JapanKorea
A/Hong-Kong/105/2008,SouthChina
A/Hong-Kong/1143/2002,SouthChina
A/Hong-Kong/121715/2002,SouthChina
A/Hong-Kong/1510/2002,SouthChina
A/Hong-Kong/1554/2002,SouthChina
A/Hong-Kong/156/2008,SouthChina
A/Hong-Kong/161/2008,SouthChina
A/Hong-Kong/173/2008,SouthChina
A/Hong-Kong/1736/2010,SouthChina
A/Hong-Kong/1737/2010,SouthChina
A/Hong-Kong/1775/2010,SouthChina
A/Hong-Kong/1837/2010,SouthChina
A/Hong-Kong/184/2008,SouthChina
A/Hong-Kong/1868/2008,SouthChina
A/Hong-Kong/1952/2009,SouthChina
A/Hong-Kong/1999/2009,SouthChina
A/Hong-Kong/2000/2009,SouthChina
A/Hong-Kong/2007/2009,SouthChina
A/Hong-Kong/2008/2009,SouthChina
A/Hong-Kong/2097/2010,SouthChina
A/Hong-Kong/2121/2010,SouthChina
A/Hong-Kong/2146/2010,SouthChina
A/Hong-Kong/2152/2010,SouthChina
A/Hong-Kong/2183/2010,SouthChina
A/Hong-Kong/23/2008,SouthChina
A/Hong-Kong/2571/2007,SouthChina
A/Hong-Kong/26233/2009,SouthChina
A/Hong-Kong/26237/2009,SouthChina
A/Hong-Kong/26554/2009,SouthChina
A/Hong-Kong/26560/2009,SouthChina
A/Hong-Kong/2657/2007,SouthChina
A/Hong-Kong/3049/2008,SouthChina
A/Hong-Kong/3071/2010,SouthChina
A/Hong-Kong/3134/2008,SouthChina
A/Hong-Kong/3170/2010,SouthChina
A/Hong-Kong/3171/2010,SouthChina
A/Hong-Kong/34114/2009,SouthChina
A/Hong-Kong/34194/2009,SouthChina
A/Hong-Kong/34341/2009,SouthChina
A/Hong-Kong/3570/2010,SouthChina
A/Hong-Kong/3577/2010,SouthChina
A/Hong-Kong/3579/2010,SouthChina
A/Hong-Kong/3615/2010,SouthChina
A/Hong-Kong/3616/2010,SouthChina
A/Hong-Kong/3685/2010,SouthChina
A/Hong-Kong/3716/2010,SouthChina
A/Hong-Kong/39/2008,SouthChina
A/Hong-Kong/393/2008,SouthChina
A/Hong-Kong/4495/2009,SouthChina
A/Hong-Kong/4547/2009,SouthChina
A/Hong-Kong/4758/2007,SouthChina
A/Hong-Kong/4768/2007,SouthChina
A/Hong-Kong/52/2008,SouthChina
A/Hong-Kong/568/2002,SouthChina
A/Hong-Kong/6881/2010,SouthChina
A/Hong-Kong/6882/2010,SouthChina
A/Hong-Kong/6894/2010,SouthChina
A/Hong-Kong/6925/2010,SouthChina
A/Hong-Kong/6927/2010,SouthChina
A/Hong-Kong/6934/2010,SouthChina
A/Hong-Kong/6940/2010,SouthChina
A/Hong-Kong/71/2008,SouthChina
A/Hong-Kong/97/2008,SouthChina
A/Hong-Kong2180//2010,SouthChina
A/Hong_Kong/2268/2006,SouthChina
A/Hong_Kong/C1_4/2001,SouthChina
A/Hong_Kong/CUHK10297/2005,SouthChina
A/Hong_Kong/CUHK10591/2005,SouthChina
A/Hong_Kong/CUHK11949/2005,SouthChina
A/Hong_Kong/CUHK12320/2005,SouthChina
A/Hong_Kong/CUHK12420/2005,SouthChina
A/Hong_Kong/CUHK12425/2005,SouthChina
A/Hong_Kong/CUHK13033/2001,SouthChina
A/Hong_Kong/CUHK13048/2001,SouthChina
A/Hong_Kong/CUHK13126/2004,SouthChina
A/Hong_Kong/CUHK13172/2001,SouthChina
A/Hong_Kong/CUHK13216/2002,SouthChina
A/Hong_Kong/CUHK13249/2002,SouthChina
A/Hong_Kong/CUHK13278/2002,SouthChina
A/Hong_Kong/CUHK13299/2003,SouthChina
A/Hong_Kong/CUHK13339/2003,SouthChina
A/Hong_Kong/CUHK13434/2003,SouthChina
A/Hong_Kong/CUHK13483/2003,SouthChina
A/Hong_Kong/CUHK13510/2001,SouthChina
A/Hong_Kong/CUHK13527/2003,SouthChina
A/Hong_Kong/CUHK13658/2001,SouthChina
A/Hong_Kong/CUHK20169/2000,SouthChina
A/Hong_Kong/CUHK20173/2000,SouthChina
A/Hong_Kong/CUHK20200/2000,SouthChina
A/Hong_Kong/CUHK20292/2000,SouthChina
A/Hong_Kong/CUHK20294/2000,SouthChina
A/Hong_Kong/CUHK20300/2000,SouthChina
A/Hong_Kong/CUHK21124/2000,SouthChina
A/Hong_Kong/CUHK21128/2000,SouthChina
A/Hong_Kong/CUHK21132/2000,SouthChina
A/Hong_Kong/CUHK21226/2001,SouthChina
A/Hong_Kong/CUHK21250/2000,SouthChina
A/Hong_Kong/CUHK21259/2004,SouthChina
A/Hong_Kong/CUHK21421/2001,SouthChina
A/Hong_Kong/CUHK21582/2002,SouthChina
A/Hong_Kong/CUHK21675/2001,SouthChina
A/Hong_Kong/CUHK21713/2002,SouthChina
A/Hong_Kong/CUHK21733/2001,SouthChina
A/Hong_Kong/CUHK21734/2001,SouthChina
A/Hong_Kong/CUHK21742/2002,SouthChina
A/Hong_Kong/CUHK21932/2001,SouthChina
A/Hong_Kong/CUHK21957/2002,SouthChina
A/Hong_Kong/CUHK22072/2000,SouthChina
A/Hong_Kong/CUHK22078/2000,SouthChina
A/Hong_Kong/CUHK22087/2000,SouthChina
A/Hong_Kong/CUHK22162/2000,SouthChina
A/Hong_Kong/CUHK22510/2004,SouthChina
A/Hong_Kong/CUHK22567/2004,SouthChina
A/Hong_Kong/CUHK22644/2001,SouthChina
A/Hong_Kong/CUHK22888/2001,SouthChina
A/Hong_Kong/CUHK23111/2002,SouthChina
A/Hong_Kong/CUHK23113/2002,SouthChina
A/Hong_Kong/CUHK23162/2002,SouthChina
A/Hong_Kong/CUHK23180/2002,SouthChina
A/Hong_Kong/CUHK24044/2002,SouthChina
A/Hong_Kong/CUHK24054/2002,SouthChina
A/Hong_Kong/CUHK24114/2002,SouthChina
A/Hong_Kong/CUHK24167/2002,SouthChina
A/Hong_Kong/CUHK24289/2004,SouthChina
A/Hong_Kong/CUHK24447/2004,SouthChina
A/Hong_Kong/CUHK24510/2001,SouthChina
A/Hong_Kong/CUHK24749/2001,SouthChina
A/Hong_Kong/CUHK24760/2001,SouthChina
A/Hong_Kong/CUHK24825/2001,SouthChina
A/Hong_Kong/CUHK24882/2001,SouthChina
A/Hong_Kong/CUHK24985/2001,SouthChina
A/Hong_Kong/CUHK26805/2000,SouthChina
A/Hong_Kong/CUHK26846/2000,SouthChina
A/Hong_Kong/CUHK26907/2000,SouthChina
A/Hong_Kong/CUHK26969/2000,SouthChina
A/Hong_Kong/CUHK26980/2000,SouthChina
A/Hong_Kong/CUHK27157/2000,SouthChina
A/Hong_Kong/CUHK27183/2000,SouthChina
A/Hong_Kong/CUHK27374/2000,SouthChina
A/Hong_Kong/CUHK28038/2000,SouthChina
A/Hong_Kong/CUHK28040/2000,SouthChina
A/Hong_Kong/CUHK28501/2000,SouthChina
A/Hong_Kong/CUHK33047/2002,SouthChina
A/Hong_Kong/CUHK33079/2002,SouthChina
A/Hong_Kong/CUHK33106/2002,SouthChina
A/Hong_Kong/CUHK33199/2002,SouthChina
A/Hong_Kong/CUHK33316/2001,SouthChina
A/Hong_Kong/CUHK33406/2001,SouthChina
A/Hong_Kong/CUHK33416/2001,SouthChina
A/Hong_Kong/CUHK33418/2001,SouthChina
A/Hong_Kong/CUHK33677/2004,SouthChina
A/Hong_Kong/CUHK33894/2004,SouthChina
A/Hong_Kong/CUHK34175/2002,SouthChina
A/Hong_Kong/CUHK34193/2002,SouthChina
A/Hong_Kong/CUHK35013/2004,SouthChina
A/Hong_Kong/CUHK35117/2004,SouthChina
A/Hong_Kong/CUHK40139/2005,SouthChina
A/Hong_Kong/CUHK42241/2005,SouthChina
A/Hong_Kong/CUHK42644/2005,SouthChina
A/Hong_Kong/CUHK43751/2005,SouthChina
A/Hong_Kong/CUHK45130/2006,SouthChina
A/Hong_Kong/CUHK50080/2001,SouthChina
A/Hong_Kong/CUHK50200/2002,SouthChina
A/Hong_Kong/CUHK50372/2004,SouthChina
A/Hong_Kong/CUHK50952/2003,SouthChina
A/Hong_Kong/CUHK5111/2003,SouthChina
A/Hong_Kong/CUHK51353/2003,SouthChina
A/Hong_Kong/CUHK51380/2003,SouthChina
A/Hong_Kong/CUHK51424/2001,SouthChina
A/Hong_Kong/CUHK51431/2001,SouthChina
A/Hong_Kong/CUHK51490/2001,SouthChina
A/Hong_Kong/CUHK52011/2003,SouthChina
A/Hong_Kong/CUHK52247/2000,SouthChina
A/Hong_Kong/CUHK52274/2004,SouthChina
A/Hong_Kong/CUHK52390/2004,SouthChina
A/Hong_Kong/CUHK52467/2003,SouthChina
A/Hong_Kong/CUHK5250/2002,SouthChina
A/Hong_Kong/CUHK5251/2002,SouthChina
A/Hong_Kong/CUHK52923/2003,SouthChina
A/Hong_Kong/CUHK5296/2002,SouthChina
A/Hong_Kong/CUHK5300/2005,SouthChina
A/Hong_Kong/CUHK53004/2006,SouthChina
A/Hong_Kong/CUHK53005/2006,SouthChina
A/Hong_Kong/CUHK53123/2002,SouthChina
A/Hong_Kong/CUHK5316/2003,SouthChina
A/Hong_Kong/CUHK53766/2004,SouthChina
A/Hong_Kong/CUHK53798/2006,SouthChina
A/Hong_Kong/CUHK53907/2006,SouthChina
A/Hong_Kong/CUHK5627/2003,SouthChina
A/Hong_Kong/CUHK5647/2004,SouthChina
A/Hong_Kong/CUHK5723/2003,SouthChina
A/Hong_Kong/CUHK60052/2006,SouthChina
A/Hong_Kong/CUHK6205/2003,SouthChina
A/Hong_Kong/CUHK6206/2002,SouthChina
A/Hong_Kong/CUHK6210/2002,SouthChina
A/Hong_Kong/CUHK6262/2003,SouthChina
A/Hong_Kong/CUHK6377/2003,SouthChina
A/Hong_Kong/CUHK6383/2003,SouthChina
A/Hong_Kong/CUHK63957/2006,SouthChina
A/Hong_Kong/CUHK64082/2006,SouthChina
A/Hong_Kong/CUHK6427/2003,SouthChina
A/Hong_Kong/CUHK6474/2003,SouthChina
